State Patient Number,Date Announced,Age Bracket,Gender,,Detected District,Detected State,State Code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
,22/08/2022,,,,Janjgir Champa,Chhattisgarh,CT,3,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Jashpur,Chhattisgarh,CT,7,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Kabeerdham,Chhattisgarh,CT,4,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Kondagaon,Chhattisgarh,CT,5,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Korba,Chhattisgarh,CT,3,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Koriya,Chhattisgarh,CT,7,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Mahasamund,Chhattisgarh,CT,5,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Mungeli,Chhattisgarh,CT,2,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Narayanpur,Chhattisgarh,CT,2,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Raigarh,Chhattisgarh,CT,1,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Raipur,Chhattisgarh,CT,10,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Rajnandgaon,Chhattisgarh,CT,11,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Surajpur,Chhattisgarh,CT,5,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Surguja,Chhattisgarh,CT,21,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Uttar Bastar Kanker,Chhattisgarh,CT,8,Hospitalized,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Baloda Bazar,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Balrampur,Chhattisgarh,CT,4,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Bametara,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Bastar,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Bijapur,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Bilaspur,Chhattisgarh,CT,3,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Durg,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Gariaband,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Gaurela Pendra Marwahi,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Janjgir Champa,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Kondagaon,Chhattisgarh,CT,6,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Korba,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Koriya,Chhattisgarh,CT,7,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Mahasamund,Chhattisgarh,CT,1,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Mungeli,Chhattisgarh,CT,2,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Raigarh,Chhattisgarh,CT,17,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Raipur,Chhattisgarh,CT,10,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Rajnandgaon,Chhattisgarh,CT,7,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Surajpur,Chhattisgarh,CT,5,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Surguja,Chhattisgarh,CT,4,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,Uttar Bastar Kanker,Chhattisgarh,CT,5,Recovered,,,https://twitter.com/HealthCgGov/status/1561747255295889408?t=HV1OtamYMki2GHnczSBz7Q&s=19,,,,,,
,22/08/2022,,,,,Delhi,DL,7,Deceased,,,https://twitter.com/ANI/status/1561726298791514114,,,,,,
,22/08/2022,,,,,Delhi,DL,625,Hospitalized,,,https://twitter.com/ANI/status/1561726298791514112,,,,,,
,22/08/2022,,,,,Delhi,DL,1114,Recovered,,,https://twitter.com/ANI/status/1561726298791514113,,,,,,
,22/08/2022,,,,Daman,Dadra and Nagar Haveli and Daman and Diu,DN,4,Recovered,,,MoHFW,,,,,,
,22/08/2022,,,,,Goa,GA,98,Hospitalized,,,https://twitter.com/PIB_Panaji/status/1561689813681463296,,,,,,
,22/08/2022,,,,,Goa,GA,52,Recovered,,,https://twitter.com/PIB_Panaji/status/1561689813681463297,,,,,,
,22/08/2022,,,,Ahmedabad,Gujarat,GJ,46,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Banaskantha,Gujarat,GJ,6,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Bharuch,Gujarat,GJ,2,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Bhavnagar,Gujarat,GJ,2,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Gandhinagar,Gujarat,GJ,7,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Jamnagar,Gujarat,GJ,1,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Kutch,Gujarat,GJ,2,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Mehsana,Gujarat,GJ,5,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Morbi,Gujarat,GJ,3,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Navsari,Gujarat,GJ,6,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Panchmahal,Gujarat,GJ,4,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Patan,Gujarat,GJ,3,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Porbandar,Gujarat,GJ,1,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Rajkot,Gujarat,GJ,19,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Sabarkantha,Gujarat,GJ,1,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Surat,Gujarat,GJ,20,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Tapi,Gujarat,GJ,1,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Vadodara,Gujarat,GJ,32,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Valsad,Gujarat,GJ,8,Hospitalized,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Ahmedabad,Gujarat,GJ,114,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Amreli,Gujarat,GJ,7,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Anand,Gujarat,GJ,5,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Aravalli,Gujarat,GJ,7,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Banaskantha,Gujarat,GJ,5,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Bharuch,Gujarat,GJ,8,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Bhavnagar,Gujarat,GJ,21,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Gandhinagar,Gujarat,GJ,21,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Gir Somnath,Gujarat,GJ,3,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Jamnagar,Gujarat,GJ,4,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Kutch,Gujarat,GJ,10,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Mehsana,Gujarat,GJ,13,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Morbi,Gujarat,GJ,5,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Navsari,Gujarat,GJ,8,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Panchmahal,Gujarat,GJ,4,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Porbandar,Gujarat,GJ,1,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Rajkot,Gujarat,GJ,14,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Sabarkantha,Gujarat,GJ,3,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Surat,Gujarat,GJ,26,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Vadodara,Gujarat,GJ,42,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Valsad,Gujarat,GJ,6,Recovered,,,https://gujcovid19.gujarat.gov.in/,,,,,,
,22/08/2022,,,,Kangra,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1561690280419803136?t=Vz0re79eR4qJszEkkB81mA&s=19,,,,,,
,22/08/2022,,,,Mandi,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1561690280419803136?t=Vz0re79eR4qJszEkkB81mA&s=19,,,,,,
,22/08/2022,,,,Bilaspur,Himachal Pradesh,HP,12,Hospitalized,,,https://twitter.com/nhm_hp/status/1561690280419803136?t=Vz0re79eR4qJszEkkB81mA&s=19,,,,,,
,22/08/2022,,,,Chamba,Himachal Pradesh,HP,5,Hospitalized,,,https://twitter.com/nhm_hp/status/1561690280419803136?t=Vz0re79eR4qJszEkkB81mA&s=19,,,,,,
